1.47642,1.62683,1.76866,1.86422,1.86873,1.77346,1.63269,1.46801,1.29658,1.10885,0.864441,0.572239,0.313193,0.188421,0.325677,0.734088,1.34266,
1.4191,1.59375,1.80811,1.95134,1.97074,1.87108,1.68635,1.47279,1.25921,1.04594,0.801059,0.531101,0.282751,0.196145,0.430085,0.935856,1.63872,
1.41002,1.62854,1.91187,2.10447,2.12145,1.97507,1.73453,1.47789,1.23353,0.990201,0.742999,0.476192,0.22603,0.2175,0.510268,1.08086,1.84828,
1.52304,1.76324,2.09028,2.3979,2.32978,2.11401,1.80282,1.48749,1.20305,0.944992,0.678254,0.402506,0.215734,0.216523,0.543632,1.14192,1.94215,
1.73891,2.04703,2.28548,2.60798,2.54664,2.24504,1.85833,1.50611,1.18364,0.88762,0.606417,0.369917,0.24235,0.303555,0.557231,1.14845,1.92601,
2.33782,2.69951,2.82761,2.8898,2.77659,2.4114,1.99693,1.58788,1.20933,0.868238,0.578095,0.37349,0.325352,0.423281,0.670669,1.09852,1.83017,
3.38711,4.21332,3.91137,3.44473,3.10936,2.71675,2.28619,1.87496,1.42896,1.0276,0.709873,0.536818,0.475749,0.599624,0.794165,1.1215,1.76402,
4.8649,5.17052,5.4204,4.54396,3.98818,3.40213,2.8453,2.39807,1.83337,1.32453,0.939633,0.764146,0.702913,0.828823,0.972835,1.24231,1.73016,
5.38054,6.35775,6.19913,5.67842,5.17606,4.59464,3.93267,3.33348,2.69556,1.94224,1.37793,1.15018,1.06351,1.11424,1.19218,1.37659,1.75736,
6.30017,6.8294,7.03222,6.9359,6.665,6.1713,5.51203,4.8578,4.07452,3.11652,2.17132,1.75816,1.58744,1.55075,1.49522,1.57047,1.91427,
7.45372,8.07527,8.24253,8.05659,8.15598,7.97925,7.47228,6.81684,5.86844,4.6665,3.42812,2.6654,2.29146,2.13487,1.95954,1.82361,2.00804,
8.11873,9.62175,10.0853,10.4419,9.67647,9.40096,9.55045,9.14831,8.16622,6.75848,5.24327,3.75535,3.14914,2.75729,2.42692,2.07053,2.05469,
10.1057,11.7028,13.6984,13.333,12.4191,12.4699,11.8308,12.0801,10.9924,9.34451,7.26863,5.286,4.06161,3.33666,2.77784,2.22645,2.02947,
13.106,15.2735,17.1263,17.5145,16.4338,15.3052,15.4669,14.8739,13.9958,11.6374,9.56202,7.04822,5.25044,3.89291,3.032,2.28179,1.92917,
17.525,19.4717,20.464,20.3516,19.5986,18.9053,18.2132,17.447,16.0929,14.1501,11.8641,9.30079,6.36226,4.54753,3.21171,2.23882,1.76098,
21.1437,22.4639,22.8806,22.2568,21.6824,20.9914,19.9753,18.8724,17.0057,16.2886,14.0848,11.0372,7.78818,4.4945,3.07836,2.05209,1.52925,
21.1713,23.9273,23.8239,23.5173,22.7474,22.0923,21.2014,19.7642,19.1832,17.1837,15.6326,11.9546,7.96699,4.66211,2.78371,1.71557,1.25111,
