5,4.34315,3.59688,2.7889,1.93774,1.08151,0.329828,0.676986,1.4545,2.46761,3.44667,4.28341,5.35807,7.36035,10.1362,14.9028,20.4111,
4.16905,3.59688,2.92893,2.18975,1.39767,0.580877,0.384636,0.759329,1.47733,2.42334,3.41079,4.43383,5.70791,7.47434,10.3779,14.3365,20.4928,
3.2918,2.7889,2.18975,1.51472,0.780456,0.366457,0.434388,0.802968,1.46939,2.34468,3.29944,4.3417,5.63953,7.33061,9.64033,13.2273,17.7625,
2.38423,1.93774,1.39767,0.780456,0.42145,0.396372,0.593862,1.03934,1.71171,2.53354,3.40859,4.3558,5.53276,7.16171,9.29493,12.3277,16.1826,
1.456,1.05573,0.566019,0.354742,0.397747,0.594837,0.996077,1.59322,2.33218,3.11977,3.87358,4.65155,5.66903,7.18391,9.37252,12.1828,15.9173,
0.513167,0.151142,0.129438,0.302371,0.561847,1.00721,1.65054,2.43324,3.25696,3.99565,4.62914,5.27921,6.2103,7.5228,9.71732,12.8596,17.0093,
0,0,0.103391,0.414388,0.877218,1.59482,2.44331,3.34218,4.18368,4.88355,5.46199,6.01312,6.88986,8.37681,10.4792,13.8575,18.2387,
0,0.0126972,0.175811,0.610312,1.28668,2.16482,3.16287,4.15565,5.02889,5.72125,6.2857,6.84858,7.78635,9.4311,11.9521,15.2767,19.6205,
0,0.0336136,0.267108,0.841581,1.6459,2.65981,3.71543,4.7336,5.6265,6.3857,7.09507,7.8543,8.90779,10.7875,13.5501,17.2102,21.8453,
0.00247674,0.063071,0.414227,1.04281,1.95581,3.05634,4.17416,5.23299,6.16818,7.00402,7.86381,8.92682,10.3411,12.3604,15.2828,18.7685,23.0528,
0.0114764,0.199289,0.653306,1.40453,2.35061,3.41982,4.52241,5.58544,6.60809,7.50646,8.47662,9.7386,11.4964,13.914,17.0298,20.1903,23.8329,
0.0683996,0.358718,0.937564,1.74245,2.7125,3.77755,4.85874,5.90881,6.88646,7.84206,8.83802,10.1572,12.0227,14.5759,18.0376,21.3543,24.3216,
0.190294,0.612077,1.27025,2.12054,3.10894,4.16496,5.21353,6.20085,7.12095,7.98657,8.90394,10.0939,11.8149,14.1888,17.1924,20.6802,24.1531,
0.412807,0.925914,1.66525,2.56819,3.57466,4.61298,5.6112,6.51897,7.32654,8.06522,8.82036,9.68348,11.0767,13.0832,15.7201,18.9442,22.8466,
0.689966,1.30287,2.12906,3.08917,4.11341,5.12825,6.06574,6.88223,7.5722,8.1743,8.73617,9.42635,10.2693,11.8443,14.0844,16.7514,20.8323,
1.00904,1.72781,2.63926,3.65429,4.69393,5.68369,6.56134,7.29269,7.8556,8.32573,8.73493,9.23603,9.74307,11.0573,12.9786,14.8715,18.5764,
1.34266,2.16113,3.14696,4.20808,5.25754,6.22378,7.02213,7.65177,8.10801,8.49045,8.82836,9.26173,9.69235,11.0719,12.9757,14.9507,18.0119,
