30.1711,30.6637,31.0295,31.2779,30.8671,30.4456,29.9835,29.6457,29.2499,28.714,28.0606,27.3511,26.6497,26.0888,25.6644,25.4061,25.2843,
31.9705,32.7014,32.6283,32.3822,32.2724,31.5683,31.2126,31.1267,30.9078,30.3233,29.5883,28.7826,27.9295,27.2452,26.7967,26.5237,26.4125,
33.3151,33.6271,33.4398,33.2485,32.6512,32.1058,31.9603,32.1944,32.0174,31.3962,30.8396,30.1635,29.2411,28.4978,28.0513,27.8827,27.8733,
33.812,33.9227,33.8888,33.5839,33.0836,32.4584,32.4081,32.7529,32.3939,31.9517,31.723,31.2633,30.5202,29.86,29.4679,29.4229,29.5256,
34.5895,34.7407,34.4446,34.0667,32.9573,32.433,32.1975,32.4355,32.5334,32.3052,32.3727,32.2523,31.751,31.2038,31.025,31.1295,31.3476,
35.1558,35.223,35.3052,33.731,32.89,31.9389,31.81,32.2297,32.3151,32.5561,32.9369,32.9655,32.6848,32.3302,32.4138,32.7452,33.1476,
34.6645,35.0026,34.5781,33.5869,32.3115,31.8007,31.5556,31.6368,32.0449,32.3406,32.8155,33.1151,33.1304,32.9538,33.3415,34.0007,34.6544,
33.5035,33.7205,33.3895,32.6264,32.3329,32.4446,31.8615,31.3961,31.3336,31.581,32.2107,32.4709,32.4129,32.7208,33.66,34.7825,35.7171,
32.6339,32.5164,32.1932,32.1546,32.9121,32.9555,32.8163,31.7066,31.1443,31.0301,31.1886,31.4608,31.9697,32.7602,33.8173,35.1871,36.3627,
32.7561,31.9949,31.8095,32.1891,33.2049,34.6566,34.4331,32.6475,31.4029,30.9215,30.887,31.1921,31.9733,33.2715,34.8271,36.0875,37.2862,
32.0686,31.8673,31.9615,32.6909,33.7098,34.9332,34.6063,33.651,31.7023,31.0695,31.0393,31.3764,32.2818,34.0617,35.6735,37.7909,38.2493,
32.0024,31.816,32.5262,32.7378,33.482,34.172,34.3845,32.9224,31.7981,31.3933,31.4631,31.916,32.7801,34.4136,36.7453,38.1191,39.6433,
31.936,31.8235,32.2304,33.2792,33.0426,32.8609,32.8858,32.4106,32.0526,32.1487,32.3373,33.0896,33.4907,34.8845,37.275,39.2609,39.7228,
32.2791,31.4536,31.8865,32.2688,32.616,32.428,32.2176,32.7876,32.743,32.5575,33.1702,32.8446,33.9425,35.2469,37.799,39.0102,40.1712,
31.719,30.7332,30.3032,31.0649,31.0116,31.0846,31.5614,31.6422,32.2212,31.9091,31.8727,32.1967,32.5525,34.2648,36.2088,38.4321,37.9977,
30.3211,29.2293,28.6935,28.7491,29.0345,28.936,29.2156,29.8795,29.8731,29.7524,29.6335,29.8828,30.5604,31.8924,33.7942,34.5972,35.3193,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
