23.4852,23.3019,23.0057,22.6067,22.1628,21.72,21.3861,21.1296,20.9301,20.8493,20.7066,20.4492,20.0511,19.7187,19.4707,19.2341,18.9786,
22.9961,22.8223,22.5372,22.1782,21.7848,21.3955,21.0569,20.771,20.4786,20.309,20.1586,20.005,19.8129,19.637,19.5193,19.3874,19.1941,
22.7346,22.5129,22.2183,21.8714,21.5003,21.1336,20.7974,20.5065,20.2514,20.0048,19.8594,19.7309,19.628,19.5671,19.5376,19.4788,19.3212,
22.6136,22.3619,22.0549,21.707,21.3408,20.9796,20.6423,20.3444,20.0948,19.8839,19.6858,19.6124,19.5436,19.5319,19.5436,19.5187,19.3822,
22.6225,22.3512,22.0317,21.6762,21.304,20.9358,20.5887,20.2783,20.0196,19.8099,19.6071,19.5535,19.5136,19.5185,19.5417,19.5202,19.3959,
22.7401,22.4509,22.117,21.7494,21.3647,20.982,20.6188,20.2917,20.0173,19.7967,19.5895,19.5373,19.5078,19.5223,19.5385,19.4965,19.376,
22.919,22.6085,22.2582,21.8779,21.4816,21.0858,20.701,20.3564,20.0656,19.8316,19.6176,19.5579,19.5288,19.5488,19.5401,19.4695,19.3455,
23.1126,22.7756,22.4027,22.0031,21.5908,21.1823,20.7926,20.4357,20.1341,19.8941,19.6867,19.6228,19.5949,19.6016,19.5617,19.4839,19.3694,
23.29,22.9207,22.5191,22.0947,21.6621,21.239,20.8418,20.487,20.1859,19.9545,19.7797,19.7246,19.7106,19.7005,19.6575,19.5657,19.4707,
23.4225,23.0143,22.5771,22.1225,21.6668,21.2291,20.8256,20.4741,20.1831,19.9728,19.8526,19.8304,19.8707,19.9097,19.8773,19.8119,19.8515,
23.487,23.0362,22.5571,22.0665,21.5853,21.1371,20.7319,20.3819,20.0962,19.9052,19.8832,19.8937,20.0824,20.2607,20.4054,20.4905,20.5943,
23.4636,22.9747,22.4525,21.9243,21.4235,20.9815,20.5895,20.2183,19.9087,19.8542,19.9367,20.2509,20.6872,21.0219,21.278,21.4529,21.6355,
23.3418,22.8264,22.2759,21.733,21.2489,20.8625,20.5231,20.2029,19.8117,20.0688,20.5663,21.074,21.6416,22.0333,22.3764,22.6775,22.9959,
23.1488,22.6306,22.0902,21.5926,21.211,20.9743,20.8583,20.8677,21.0298,21.387,21.8719,22.4362,22.8882,23.2456,23.6109,24.0501,24.5526,
22.9557,22.4671,21.992,21.5959,21.3255,21.2297,21.3046,21.6062,22.2424,22.7292,23.1892,23.7283,24.0578,24.3741,24.807,25.4317,26.1578,
22.7881,22.3594,21.992,21.7195,21.5746,21.5768,21.7434,22.1515,22.7746,23.4252,24.014,24.6275,25.0458,25.466,26.0453,26.8707,27.8306,
22.6422,22.3167,22.0684,21.9096,21.8725,21.966,22.2132,22.6618,23.2675,24.0113,24.7427,25.5803,26.1578,26.798,27.6031,28.7983,30.1711,
