16.2463,12.1624,6.63311,2.4138,2.35194,1.04296,0.539608,0.5,0.5,0.5,0.5,0.5,0.5003,0.500511,0.504164,0.504462,0.504683,
13.7418,8.48683,3.35027,2.45693,1.77008,1.18333,0.604989,0.5,0.5,0.5,0.500776,0.502738,0.512567,0.519155,0.528903,0.528912,0.530694,
11.2185,5.70372,0.951807,1.08257,1.18333,0.832982,0.539608,0.5,0.500166,0.510404,0.53254,0.552963,0.56626,0.594227,0.602775,0.605217,0.608797,
8.83665,3.32783,0.539608,0.539608,0.604989,0.539608,0.5,0.506046,0.520921,0.55076,0.610315,0.666361,0.711408,0.749674,0.756114,0.761606,0.779487,
6.99908,2.47267,0.5,0.5,0.5,0.5,0.508171,0.540017,0.589654,0.673787,0.772824,0.86987,0.948693,1.00729,1.02947,1.05723,1.14823,
5.67308,1.93457,0.5,0.5,0.500579,0.507549,0.547392,0.618684,0.728797,0.886232,1.04254,1.18204,1.29797,1.38104,1.4776,1.5919,1.8873,
4.93208,0.980439,0.5,0.5,0.504251,0.532211,0.626986,0.766147,0.953901,1.19149,1.41702,1.61412,1.77948,1.93231,2.16469,2.50865,3.23949,
3.68784,0.5,0.5,0.501459,0.519401,0.593348,0.765565,0.994657,1.275,1.58521,1.90589,2.18295,2.42361,2.70014,3.07215,3.73673,5.29311,
1.7039,0.5,0.5,0.508351,0.558987,0.700733,0.943346,1.29315,1.67912,2.08956,2.51043,2.89569,3.2607,3.69326,4.25732,5.51619,7.8301,
0.5,0.5,0.5,0.526569,0.629657,0.85327,1.19453,1.64694,2.14425,2.67401,3.217,3.74776,4.31478,4.95105,5.7446,7.13647,10.4594,
0.5,0.5,0.5,0.538615,0.73299,1.04398,1.47751,2.01565,2.6334,3.3225,4.04392,4.77108,5.51187,6.49304,7.72459,9.6721,14.0503,
0.5,0.5,0.5,0.622524,0.869978,1.24019,1.75039,2.38666,3.14325,4.00883,4.96364,5.91416,7.04924,8.34336,10.1771,13.0454,17.6725,
0.5,0.5,0.510646,0.69248,0.962612,1.37613,1.96709,2.70328,3.63946,4.72809,5.9962,7.35684,8.8228,10.5359,12.4904,15.7719,20.6041,
0.5,0.5,0.577689,0.748053,1.055,1.48746,2.07823,2.88297,4.05321,5.57051,7.3417,9.00269,11.0667,13.4086,15.8621,19.1548,23.0381,
0.5,0.5,0.619826,0.810298,1.11708,1.53274,2.11859,3.01572,4.4442,6.53612,9.10042,11.4679,14.2229,16.7748,19.4387,22.1563,24,
0.5,0.507868,0.661337,0.865522,1.13931,1.50146,2.09333,3.13804,5.01988,7.75062,11.5081,15.425,18.6177,20.435,22.4063,23.7421,24,
0.5,0.553567,0.694031,0.907556,1.14641,1.44603,1.96158,3.11547,5.48907,9.37137,14.3585,21.1167,22.39,23.04,24,24,24,
