0.824935,1.00943,1.1961,1.4021,1.6372,1.90229,2.15832,2.38434,2.55961,2.67487,2.73606,2.75129,2.73197,2.69546,2.64424,2.56528,2.43935,
0.698831,0.877426,1.05498,1.25219,1.48422,1.74123,1.98384,2.19855,2.36882,2.48593,2.55307,2.57862,2.57611,2.56026,2.52577,2.46362,2.3755,
0.629552,0.789621,0.959214,1.14984,1.38511,1.62297,1.84904,2.05139,2.21949,2.34329,2.42138,2.46287,2.4836,2.49201,2.47913,2.43529,2.36324,
0.549673,0.728148,0.904313,1.10569,1.32596,1.55084,1.76471,1.95662,2.11976,2.24607,2.3325,2.38884,2.43237,2.46562,2.47484,2.45049,2.39566,
0.494724,0.688865,0.874823,1.07998,1.29497,1.51027,1.71516,1.90081,2.05958,2.18417,2.27394,2.34048,2.40104,2.45217,2.47867,2.471,2.43717,
0.524563,0.689393,0.876036,1.07441,1.28515,1.49402,1.69073,1.86897,2.01917,2.13406,2.2192,2.2888,2.35835,2.42002,2.45847,2.46998,2.46465,
0.566906,0.723787,0.903575,1.09425,1.29697,1.49794,1.68414,1.84845,1.98405,2.08485,2.15932,2.22402,2.2949,2.36159,2.41148,2.44688,2.47675,
0.61836,0.781157,0.961655,1.14819,1.34207,1.53406,1.70834,1.85568,1.97098,2.05281,2.11177,2.16472,2.23028,2.29576,2.35446,2.41486,2.47463,
0.684409,0.853928,1.04788,1.24351,1.4396,1.62977,1.79652,1.92957,2.02394,2.08239,2.11945,2.15202,2.19951,2.25132,2.30795,2.38053,2.45993,
0.751504,0.953475,1.17162,1.38261,1.58368,1.77271,1.93444,2.05808,2.13872,2.18038,2.19622,2.19938,2.2132,2.24142,2.28611,2.35378,2.44374,
0.849427,1.09351,1.33198,1.55323,1.75462,1.9374,2.09165,2.20701,2.27882,2.31021,2.30813,2.27961,2.2533,2.25115,2.27861,2.33788,2.4252,
1.02058,1.26418,1.53099,1.76066,1.96003,2.13216,2.27368,2.37765,2.43907,2.45709,2.43466,2.37974,2.32285,2.29124,2.29448,2.33154,2.39503,
1.29,1.54795,1.79586,2.02324,2.21944,2.38031,2.5061,2.59422,2.63965,2.63747,2.58979,2.50878,2.42545,2.36538,2.33789,2.33751,2.36128,
1.59124,1.86395,2.10421,2.33535,2.53657,2.68903,2.79544,2.85861,2.87836,2.84834,2.77154,2.66447,2.55387,2.46165,2.39923,2.36023,2.34102,
1.86878,2.1583,2.43232,2.67987,2.89261,3.03713,3.12188,3.15157,3.13637,3.07156,2.96275,2.82842,2.68947,2.56219,2.46161,2.38492,2.32663,
2.15421,2.4631,2.7646,3.03182,3.24819,3.39347,3.45781,3.45203,3.40066,3.29751,3.15129,2.98612,2.82074,2.65613,2.5099,2.39571,2.30567,
2.44163,2.77041,3.09495,3.37816,3.574,3.71005,3.76256,3.74278,3.66469,3.52368,3.33482,3.13336,2.9397,2.73743,2.54317,2.39052,2.27675,
