39.9599,37.5625,35.4189,34.0988,32.2687,29.9683,27.4784,25.225,24.3896,24.337,23.442,21.482,18.7045,16.0681,14.403,13.1314,14.2505,
38.3197,35.6007,33.185,31.6004,29.4757,27.6397,24.9336,22.3594,21.5012,20.2714,19.5051,17.4752,15.1887,13.0024,11.1161,11.0263,12.0897,
36.5309,34.5804,31.2285,29.7547,28.3618,26.6463,24.278,21.5617,19.4958,17.5157,14.8827,13.0922,10.7755,9.37467,8.84242,9.10563,9.72121,
35.5275,33.8034,32.1133,30.029,28.17,26.3866,24.4839,22.1157,19.6293,17.0809,14.0664,10.9862,8.54343,6.91855,6.88928,7.26554,7.70251,
34.2199,33.6431,32.4787,30.3081,28.1999,26.5307,25.2285,23.4347,21.1521,18.0863,14.5281,11.1791,8.39246,6.96437,6.38712,6.31615,7.10844,
33.0656,33.0116,32.2673,30.1086,27.6929,26.2742,25.875,25.4239,23.2999,19.621,15.3093,11.9472,9.89442,8.63112,8.04268,7.5193,6.66888,
31.4742,31.913,31.2114,29.4236,27.2526,26.5277,27.2098,27.1437,24.8614,20.6951,16.1599,13.0232,11.3607,11.0944,9.72784,8.76742,6.97839,
28.623,29.0493,29.0085,27.1996,25.9501,26.0655,27.7058,27.6909,25.3024,21.2186,16.9675,13.8247,12.174,11.1564,10.4678,8.44877,6.49881,
24.9412,24.9342,24.4295,23.3274,22.8371,23.8091,25.1989,25.4448,23.5983,20.6482,17.7887,14.3411,11.9209,10.2901,8.90823,7.29597,5.72672,
21.4046,20.6974,19.6764,18.8572,18.7585,19.6858,21.2155,21.4507,20.6697,19.8248,17.8075,14.8351,11.6258,8.92425,7.01749,5.89087,5.00283,
18.7936,17.5527,16.0607,15.2285,15.4406,16.3592,17.2529,17.2526,17.4949,17.8178,16.9058,14.4983,10.8497,8.0914,5.86238,4.86698,4.38619,
17.0694,15.5906,13.9228,13.1796,13.6378,14.4459,14.4473,13.8976,14.2527,14.8136,14.4844,12.1559,9.24199,6.45174,4.74225,3.9697,3.57277,
15.7614,14.0625,12.3637,11.576,11.8644,12.0838,11.6809,10.8878,11.0565,11.3917,10.6955,8.84313,6.50826,4.69519,3.51412,2.90913,2.5653,
14.0902,12.4539,10.9421,9.94255,9.52914,9.31363,8.43339,7.86145,8.00832,7.88323,7.20388,5.5936,4.2108,3.11568,2.3473,1.90203,1.59013,
12.4869,11.0358,9.85626,8.69242,7.52706,6.4131,5.53517,5.27452,5.35325,5.25182,4.49806,3.52013,2.65387,1.98243,1.44688,1.12992,0.91572,
11.3315,10.132,8.97256,7.53087,5.95576,4.21754,3.3901,3.18356,3.14788,3.04491,2.57954,2.06334,1.60099,1.2066,0.824076,0.606527,0.520972,
10.7183,9.29785,7.83734,6.30081,4.39956,2.89664,2.29604,1.98119,1.79005,1.63403,1.3975,1.09232,0.847956,0.591803,0.39734,0.316926,0.296863,
