33.8753,32.3675,31.3535,30.4193,29.6835,29.1478,29.0324,28.8654,28.2876,25.7693,23.9054,22.5364,22.2948,22.7618,23.7685,25.3778,0,
36.4976,34.942,33.9427,33.007,32.3172,31.9272,31.5338,31.2426,30.1983,27.309,25.6169,24.0869,23.2672,23.3745,23.8074,24.5581,0,
39.2836,37.7596,36.6851,35.6821,34.8686,34.3804,33.9042,33.5123,31.9437,29.1971,27.0887,25.6425,24.9166,23.9854,23.6355,23.506,0,
42.1805,40.5582,39.3749,38.2637,37.4725,36.8136,36.4186,35.8846,33.7585,30.7484,29.454,27.4422,25.1361,24.44,23.8556,23.7307,0,
45.1927,43.4719,42.0134,40.8976,40.1117,39.4437,38.9998,38.0605,35.1844,33.7165,30.2398,28.4633,26.886,24.6306,23.5433,22.6638,0,
48.3312,46.3984,44.8747,43.7489,42.8126,42.1556,41.6304,39.9913,37.7592,34.8419,33.0087,29.0967,26.0228,24.3838,23.0965,22.6134,0,
51.5872,49.6075,47.9883,46.7126,45.6824,44.8561,44.0565,42.0566,40.2583,36.7854,32.6443,29.8058,26.9827,24.5076,22.4344,20.6794,0,
54.9482,52.8819,51.1475,49.6681,48.4471,47.5411,46.46,44.7086,41.7621,37.9222,35.1163,31.1938,28.0903,24.4699,21.5667,18.885,0,
58.0559,55.8512,54.0406,52.5272,51.2892,50.2343,49.4988,48.3485,46.0247,41.4349,38.89,33.2383,27.9832,24.3214,20.906,16.9936,0,
60.8051,58.3921,56.56,55.0584,53.7799,52.775,52.0346,50.9931,48.0333,45.9508,37.761,32.9019,27.9819,24.3366,20.297,15.933,0,
62.785,60.6415,58.8867,57.428,56.1329,55.1304,54.51,53.6229,50.7147,46.3272,38.4484,33.2854,28.4621,24.121,19.3062,15.7303,0,
64.0415,62.7328,61.2544,59.8609,58.6073,57.6595,56.8754,56.0797,53.0644,45.9934,40.1146,35.136,29.0576,24.2661,20.4741,15.6334,0,
64.8492,63.9,63.1345,62.1168,61.1243,60.134,59.258,58.5279,54.9566,49.7365,46.0064,37.9246,32.3788,27.4035,23.1693,16.3141,0,
65.8976,64.9687,64.3267,63.7581,62.9611,62.1902,61.4927,60.8594,59.1105,52.7833,47.9279,43.1284,37.2675,27.8467,23.2606,19.2708,0,
66.8437,65.9822,65.2271,64.5656,64.0409,63.5955,63.118,62.6351,61.7049,57.1545,51.2504,48.4569,41.1242,33.4824,28.0811,23.4562,0,
67.8398,66.8801,66.0646,65.3383,64.7347,64.258,63.889,63.5264,62.8884,62.9136,62.7821,57.4652,48.5647,40.067,33.9232,27.7429,0,
68.6201,67.6738,66.8301,66.0952,65.4625,64.8481,64.2398,63.6884,63.2041,62.8346,62.6109,62.5332,54.804,45.247,38.1702,31.355,0,
